Open.Houses,Change.Date,Change.Type,Photo,MLS,AR,Type,S,Address,City,BR,Baths.FTHQ.,SqFt,LP...SqFt,LP,SP,HOD,Lot.Sz,YB,DOM,latitude,longitude,unit_count
,02/01/2018,Leased,25.0,CV17265684MR,1795,LSE,LD,1388   Augusta DR ,UPLAND,3,3.00 (2 0 1 0),1993,$1.50,"$2,995","$2,995",,"1,000",1995.0,18,34.121301,-117.6290303,
,02/12/2018,Leased,3.0,CV17266435MR,1795,LSE,LD,1526   Milan CT ,UPLAND,3,3.00 (2 0 1 0),1626,$1.35,"$2,200","$2,100",,"1,238",2011.0,74,,,
,01/16/2018,Leased,15.0,CV17266513MR,1627,LSE,LD,8730   Pine Crest PL ,RANCHO CUCAMONGA,2,2.00 (1 0 1 0),1027,$1.58,"$1,625","$1,625",$0.00,"1,027",1984.0,46,34.095528,-117.5924696,
,01/13/2018,Leased,12.0,CV17270526MR,1627,LSE,LD,9779   Louise WAY ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1380,$1.56,"$2,150","$2,000",,"2,178",1984.0,19,34.1116037,-117.5915144,
,01/08/2018,Leased,13.0,CV17272801MR,487,LSE,LD,537  S College AVE ,CLAREMONT,2,2.00 (2 0 0 0),1175,$1.66,"$1,945","$1,945",,"1,946",1983.0,28,34.085523,-117.7149988,
,02/01/2018,Leased,25.0,CV17274965MR,1455,LSE,LD,4956   Arrow  #G,MONTCLAIR,2,3.00 (2 0 1 0),1410,$1.49,"$2,100","$2,100",,"1,100",2017.0,17,34.0924837,-117.6969706,
,03/06/2018,Leased,5.0,CV17274990MR,1627,LSE,LD,9356   19th ST #J,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1235,$1.53,"$1,895","$1,895",$0.00,"2,000",1988.0,65,34.1327732,-117.601588,
,02/05/2018,Leased,6.0,CV17275557MR,1795,LSE,LD,1486   Florence CT ,UPLAND,3,3.00 (2 0 1 0),1670,$1.29,"$2,150","$2,150",,"1,150",2008.0,48,34.1077011,-117.6775978,
,01/11/2018,Leased,10.0,CV17276492MR,1627,LSE,LD,8439   Sunset Trail PL #H,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1010,$1.71,"$1,725","$1,725",,"1,010",1987.0,13,34.101032,-117.58241,
,03/23/2018,Leased,17.0,CV17277192MR,1543,LSE,LD,1039  W Francis ST #A,ONTARIO,2,1.00 (1 0 0 0),924,$1.73,"$1,600","$1,600",,938,1983.0,31,34.040915,-117.668607,
,04/03/2018,Leased,6.0,CV17278157MR,1455,LSE,LD,8861   ASH  ,MONTCLAIR,2,3.00 (2 0 0 1),1410,$1.63,"$2,295","$2,295",,,2017.0,39,,,
,04/13/2018,Leased,14.0,CV17278428MR,1795,LSE,LD,120  N 13th AVE #C,UPLAND,2,2.00 (1 0 1 0),1200,$1.08,"$1,300","$1,300",$0.00,"16,335",1986.0,83,34.0950532,-117.6334902,
,01/31/2018,Leased,7.0,CV17279435MR,1543,LSE,LD,2131   Magnolia AVE #109,ONTARIO,2,2.00 (1 0 1 0),1060,$1.42,"$1,500","$1,500",,"1,060",1979.0,13,34.0351299,-117.6719326,
,01/08/2018,Leased,10.0,CV17280759MR,1543,LSE,LD,1551  N Hope AVE #C,ONTARIO,2,1.00 (1 0 0 0),900,$1.28,"$1,150","$1,150",$0.00,"7,400",1963.0,10,34.0867054,-117.6377961,
,02/11/2018,Leased,10.0,CV18003964MR,1543,LSE,LD,408  N Imperial AVE ,ONTARIO,3,3.00 (3 0 0 0),1238,$1.45,"$1,800","$1,800",,"2,000",1985.0,22,34.0673012,-117.622731,
,01/13/2018,Leased,6.0,CV18004549MR,1795,LSE,LD,550   Silverwood AVE #D,UPLAND,1,1.00 (1 0 0 0),690,$1.73,"$1,195","$1,195",$0.00,450,1969.0,3,34.1002418,-117.6730062,
,01/29/2018,Leased,17.0,CV18005353MR,487,LSE,LD,889  N Connors CT ,CLAREMONT,3,3.00 (3 0 0 0),1838,$1.25,"$2,300","$2,300",,"79,420",1987.0,21,,,
,02/12/2018,Leased,40.0,CV18006391MR,1627,LSE,LD,10151   Arrow  #127,RANCHO CUCAMONGA,1,1.00 (1 0 0 0),708,$1.77,"$1,250","$1,250",,708,1986.0,27,34.0991961,-117.5831635,
,03/18/2018,Leased,24.0,CV18007052MR,487,LSE,LD,610   Mckenna ST ,CLAREMONT,3,3.00 (2 0 1 0),1470,$1.87,"$2,750","$2,750",$0.00,"49,352",2006.0,67,34.099957700000004,-117.70617915411111,
,02/21/2018,Leased,4.0,CV18010382MR,1627,LSE,LD,9468   Jack Rabbit DR #103,RANCHO CUCAMONGA,3,2.00 (2 0 0 0),1357,$1.47,"$2,000","$2,100",,,2006.0,33,34.1075263,-117.5987697,
,02/28/2018,Leased,30.0,CV18011412MR,1627,LSE,LD,6936   Doheny PL #C,RANCHO CUCAMONGA,2,2.00 (1 1 0 0),1104,$1.68,"$1,850","$1,850",$235.00,"1,500",1985.0,43,34.1281878,-117.5930438,
,01/23/2018,Leased,5.0,CV18012071MR,1627,LSE,LD,10375   Church ST #68,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1069,$1.73,"$1,850","$1,850",$0.00,"2,000",2008.0,5,34.114177,-117.5781782,
,01/22/2018,Leased,15.0,CV18012598MR,1543,LSE,LD,511  N Orange Privado  ,ONTARIO,3,3.00 (2 0 1 0),1900,$0.95,"$1,800","$1,800",,"1,573",2005.0,5,,,
,04/13/2018,Leased,1.0,CV18015738MR,1543,LSE,LD,1006  N Turner AVE #270,ONTARIO,2,2.00 (2 0 0 0),1298,$1.50,"$1,950","$1,950",,"1,298",1997.0,53,,,
,03/27/2018,Leased,8.0,CV18017327MR,1543,LSE,LD,1233  W 4th ST ,ONTARIO,2,2.00 (2 0 0 0),1078,$1.18,"$1,275","$1,275",$0.00,"3,552",1968.0,63,34.0777709,-117.6734412,
,02/01/2018,Leased,25.0,CV18019217MR,1795,LSE,LD,1532   Spyglass DR ,UPLAND,3,2.00 (2 0 0 0),1637,$1.44,"$2,350","$2,350",,"6,534",1998.0,5,34.1195621,-117.6236468,
,06/11/2018,Leased,43.0,CV18019720MR,1543,LSE,LD,1672  E Harvard PL ,ONTARIO,3,3.00 (2 0 1 0),1475,$1.36,"$2,000","$2,400",,"2,000",2017.0,136,34.0784587,-117.618199,
,03/08/2018,Leased,13.0,CV18022416MR,478,LSE,LD,878  W 13th ST #4,AZUSA,2,1.00 (1 0 0 0),794,$2.05,"$1,625","$1,625",,"30,030",1979.0,22,34.1418771,-117.9164056,
,02/12/2018,Leased,5.0,CV18022728MR,487,LSE,LD,101   Principia CT ,CLAREMONT,3,3.00 (2 0 1 0),1674,$1.85,"$3,100","$3,000",,"14,799",2004.0,10,34.094827,-117.724399,
,03/29/2018,Leased,11.0,CV18024462MR,1795,LSE,LD,687   Wedgewood AVE #D,UPLAND,2,2.00 (1 0 1 0),1000,$1.40,"$1,395","$1,395",$0.00,"1,000",1967.0,56,34.1020069,-117.6721208,
,02/20/2018,Leased,20.0,CV18027091MR,1627,LSE,LD,6941   LAGUNA PL #D,RANCHO CUCAMONGA,2,3.00 (2 0 1 0),1110,$1.62,"$1,800","$1,800",,"1,500",1985.0,15,34.1281587,-117.5918535,
,03/01/2018,Leased,5.0,CV18030053MR,1543,LSE,LD,2842  E Via Fiano  ,ONTARIO,3,3.00 (2 0 1 0),1580,$1.30,"$2,050","$2,050",,976,2016.0,22,,,
,03/09/2018,Leased,1.0,CV18032282MR,1543,LSE,LD,891   Carlton Privado  ,ONTARIO,2,3.00 (2 0 1 0),1129,$1.51,"$1,700","$1,800",$0.00,"1,129",1987.0,22,34.0542951,-117.66581,
,02/13/2018,Leased,2.0,CV18034361MR,469,LSE,LD,960  E Bonita AVE #20,POMONA,1,1.00 (1 0 0 0),680,$1.91,"$1,300","$1,300",,"354,884",1979.0,0,34.0960889,-117.7338404,
,04/09/2018,Leased,31.0,CV18034801MR,1627,LSE,LD,10375   Church ST #112,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1692,$1.48,"$2,500","$2,700",$0.00,"2,000",2008.0,30,34.114177,-117.5781782,
,03/08/2018,Leased,9.0,CV18035294MR,1795,LSE,LD,888  N Palm AVE #9,UPLAND,2,2.00 (1 0 1 0),900,$1.44,"$1,300","$1,300",$0.00,"22,446",1962.0,19,34.1048808,-117.6537115,
,02/21/2018,Leased,16.0,CV18036186MR,1543,LSE,LD,2886  E E Via Fiano  ,ONTARIO,3,3.00 (2 0 1 0),1462,$1.44,"$2,100","$2,100",,"1,462",2016.0,6,,,
,03/28/2018,Leased,4.0,CV18036466MR,1795,LSE,LD,587   Silverwood AVE #I,UPLAND,2,2.00 (1 0 1 0),700,$1.89,"$1,325","$1,325",$0.00,700,1969.0,40,34.101201,-117.673186,
,04/04/2018,Leased,8.0,CV18036486MR,1795,LSE,LD,625   Silverwood AVE #B,UPLAND,2,2.00 (1 0 1 0),4158,$0.36,"$1,495","$1,495",$0.00,"8,184",1963.0,48,34.1013998,-117.6731825,
,05/24/2018,Leased,21.0,CV18038390MR,1455,LSE,LD,8861   Ash Unit B  #B,MONTCLAIR,2,3.00 (3 0 0 0),1188,$1.81,"$2,150","$1,995",,"1,100",2018.0,30,,,
,06/11/2018,Leased,35.0,CV18040166MR,1543,LSE,LD,1672  E Harvard PL ,ONTARIO,4,4.00 (3 0 1 0),1964,$1.22,"$2,400","$2,000",,"2,000",2017.0,111,34.0784587,-117.618199,
,03/06/2018,Leased,24.0,CV18040291MR,1455,LSE,LD,9842   Steamboat DR ,MONTCLAIR,3,2.00 (2 0 0 0),1434,$1.38,"$1,975","$1,975",,"5,000",1981.0,11,34.0751013,-117.6920113,
,03/09/2018,Leased,3.0,CV18041510MR,1543,LSE,LD,1031  S Palmetto AVE #10,ONTARIO,2,2.00 (2 0 0 0),949,$1.79,"$1,695","$1,695",$315.00,"1,100",1981.0,8,34.0535325,-117.667562,
,04/11/2018,Leased,11.0,CV18043052MR,487,LSE,LD,143   Marywood AVE ,CLAREMONT,3,2.00 (2 0 0 0),1508,$1.49,"$2,250","$2,250",,"2,184",1964.0,46,34.0921839,-117.7302962,
,04/11/2018,Leased,33.0,CV18043142MR,487,LSE,LD,877   Connors CT ,CLAREMONT,3,3.00 (3 0 0 0),1838,$1.41,"$2,600","$2,600",,"79,420",1987.0,6,34.1167223,-117.6992323,
,04/09/2018,Leased,16.0,CV18045036MR,469,LSE,LD,960  E Bonita AVE #12,POMONA,1,1.00 (1 0 0 0),535,$2.52,"$1,350","$1,350",,"354,884",1979.0,38,34.0960889,-117.7338404,
,03/21/2018,Leased,16.0,CV18046067MR,487,LSE,LD,1660   Albany CT ,CLAREMONT,2,3.00 (3 0 0 0),1649,$1.64,"$2,700","$2,650",,"2,205",1981.0,21,34.1134415,-117.7005984,
,06/12/2018,Leased,14.0,CV18049177MR,469,LSE,LD,101  W Mission BLVD #325,POMONA,1,2.00 (1 0 1 0),843,$1.75,"$1,475","$1,475",,"11,339",2003.0,102,34.05519,-117.750197,
,05/22/2018,Leased,10.0,CV18049663MR,1543,LSE,LD,115   4th ST #B,ONTARIO,2,1.00 (1 0 0 0),800,$1.99,"$1,595","$1,595",$0.00,,1925.0,80,,,
,04/05/2018,Leased,10.0,CV18049665MR,1543,LSE,LD,501  W G ST ,ONTARIO,1,1.00 (1 0 0 0),600,$1.92,"$1,150","$1,150",$0.00,"40,050",1952.0,33,34.0706386,-117.6542745,
,03/27/2018,Leased,11.0,CV18049666MR,1543,LSE,LD,1712  E G ST ,ONTARIO,2,2.00 (1 0 1 0),1200,$1.33,"$1,595","$1,595",$0.00,"1,200",1981.0,23,34.0706293,-117.6154238,
,03/16/2018,Leased,15.0,CV18050899MR,1795,LSE,LD,1265   Southwood LN ,UPLAND,2,2.00 (2 0 0 0),1193,$1.38,"$1,650","$1,650",,"1,200",1978.0,4,34.1092307,-117.6721995,
,03/20/2018,Leased,12.0,CV18051473MR,1543,LSE,LD,1200  S San Antonio AVE ,ONTARIO,2,3.00 (2 0 1 0),900,$1.50,"$1,350","$1,425",$0.00,"51,401",1986.0,15,34.05131,-117.660648,
,03/23/2018,Leased,17.0,CV18054118MR,1543,LSE,LD,514  N Imperial AVE #F,ONTARIO,2,2.00 (1 0 1 0),841,$1.61,"$1,350","$1,350",,,1985.0,3,34.0683246,-117.6227448,
,03/19/2018,Leased,20.0,CV18056473MR,487,LSE,LD,640   Sycamore AVE ,CLAREMONT,2,2.00 (2 0 0 0),1112,$1.89,"$2,100","$2,100",,"145,117",1982.0,7,34.083637,-117.7103929,
,03/24/2018,Leased,8.0,CV18060816MR,487,LSE,LD,609  W 1st ST ,CLAREMONT,3,3.00 (3 0 0 0),1470,$1.94,"$2,850","$2,850",,"49,352",2006.0,7,34.0945822,-117.7189063,
,03/26/2019,Leased,14.0,CV18061267MR,1455,LSE,LD,8861   Ash AVE #H,MONTCLAIR,2,3.00 (2 0 1 0),1413,$1.41,"$1,995","$1,995",,,2018.0,83,33.9989071692133,-118.44553109466933,
,05/23/2018,Leased,18.0,CV18062902MR,1455,LSE,LD,8861   Ash  #B,MONTCLAIR,2,3.00 (3 0 0 0),1188,$1.68,"$1,995","$1,995",,"1,100",2018.0,58,,,
,04/29/2018,Leased,17.0,CV18065533MR,1543,LSE,LD,936  N TURNER Ave #53,ONTARIO,3,3.00 (2 0 1 0),1721,$1.22,"$2,100","$2,100",,"2,145",1991.0,38,,,
,05/07/2018,Leased,15.0,CV18068284MR,1543,LSE,LD,1141  W Princeton ST #B,ONTARIO,2,3.00 (2 0 1 0),1120,$1.56,"$1,750","$1,750",$325.00,"1,120",1978.0,39,34.079598,-117.6715822,
,04/06/2018,Leased,11.0,CV18071164MR,1543,LSE,LD,513  N Orange Privado  ,ONTARIO,4,3.00 (3 0 0 0),2116,$1.04,"$2,195","$2,195",,"1,573",2005.0,9,,,
,04/18/2018,Leased,19.0,CV18072737MR,1543,LSE,LD,1008  N Turner AVE #261,ONTARIO,3,3.00 (2 0 1 0),1543,$1.30,"$2,000","$2,025",,"1,435",1997.0,14,,,
,05/16/2018,Leased,11.0,CV18075120MR,1627,LSE,LD,9818   Ladera CT ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1288,$1.67,"$2,150","$2,150",,"2,000",1984.0,37,34.1094291,-117.5908742,
,04/23/2018,Leased,13.0,CV18077476MR,1627,LSE,LD,8323   Vineyard AVE #7,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),866,$1.78,"$1,545","$1,545",,880,1988.0,15,34.1017005,-117.610978,
,05/01/2018,Leased,30.0,CV18081137MR,1627,LSE,LD,10376   Sparkling DR #1,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1815,$1.43,"$2,600","$2,500",,"1,150",2007.0,13,34.0985548,-117.5787061,
,04/23/2018,Leased,10.0,CV18081398MR,1627,LSE,LD,8536   Baldy Vista DR ,RANCHO CUCAMONGA,2,1.00 (1 0 0 0),785,$1.90,"$1,495","$1,495",,"2,000",1986.0,10,34.0990221,-117.6183754,
,05/17/2018,Leased,20.0,CV18082101MR,1627,LSE,LD,11248   Terra Vista PKY #83,RANCHO CUCAMONGA,2,3.00 (3 0 0 0),1257,$1.63,"$2,050","$2,050",,"1,300",1989.0,37,34.11663825,-117.56856170339844,
,04/21/2018,Leased,8.0,CV18084635MR,487,LSE,LD,507   Wayland CT ,CLAREMONT,2,2.00 (1 1 0 0),1150,$1.57,"$1,800","$1,800",,"2,128",1981.0,2,34.0927706,-117.7058062,
,04/20/2018,Leased,17.0,CV18084753MR,1627,LSE,LD,7344   Greenhaven AVE #23,RANCHO CUCAMONGA,3,3.00 (3 0 0 0),1403,$1.35,"$1,900","$1,900",$165.00,"2,657",1990.0,3,34.120586,-117.5745235,
,05/01/2018,Leased,16.0,CV18088109MR,1795,LSE,LD,1041  E 9th ST ,UPLAND,1,1.00 (1 0 0 0),600,$2.67,"$1,600","$1,600",$0.00,"2,000",1900.0,18,,,
,04/29/2018,Leased,43.0,CV18089983MR,1627,LSE,LD,10151   Arrow  #81,RANCHO CUCAMONGA,1,1.00 (1 0 0 0),708,$1.84,"$1,300","$1,300",,708,1986.0,7,34.0991961,-117.5831635,
,05/04/2018,Leased,6.0,CV18090791MR,1455,LSE,LD,9345   MILLS AVE ,MONTCLAIR,2,1.00 (1 0 0 0),898,$1.22,"$1,100","$1,100",,"3,592",1962.0,8,34.0845526,-117.7086897,
,04/19/2018,Leased,,CV18090932MR,1627,LSE,LD,10151   Arrow  #58,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),973,$1.75,"$1,700","$1,700",,973,1986.0,0,34.0991961,-117.5831635,
,05/03/2018,Leased,23.0,CV18091477MR,1543,LSE,LD,861   California Privado  ,ONTARIO,3,3.00 (2 0 1 0),1201,$1.37,"$1,650","$1,650",,"1,201",1985.0,3,34.055641,-117.6655782,
,04/24/2018,Leased,16.0,CV18092448MR,1543,LSE,LD,1706  E G ST #B,ONTARIO,2,2.00 (1 0 1 0),1200,$1.38,"$1,650","$1,695",$0.00,"1,200",1981.0,3,34.0706296,-117.6155377,
,05/10/2018,Leased,13.0,CV18093204MR,487,LSE,LD,117   Principia CT ,CLAREMONT,3,3.00 (2 0 1 0),1450,$1.93,"$2,800","$2,800",,"14,799",2004.0,9,34.0948266,-117.7243726,
,05/28/2018,Leased,11.0,CV18094813MR,1627,LSE,LD,11186   Terra Vista PKY #114,RANCHO CUCAMONGA,3,3.00 (3 0 0 0),1257,$1.59,"$2,000","$2,000",,"1,300",1989.0,3,34.11663825,-117.56856170339844,
,05/17/2018,Leased,17.0,CV18096766MR,469,LSE,LD,960  E Bonita AVE #108,POMONA,1,1.00 (1 0 0 0),535,$2.52,"$1,350","$1,350",,"354,884",1979.0,11,34.0960889,-117.7338404,
,05/02/2018,Leased,14.0,CV18096800MR,1543,LSE,LD,1228  W J ST #B,ONTARIO,2,2.00 (1 1 0 0),900,$1.39,"$1,250","$1,250",$0.00,"7,378",1962.0,7,34.0761278,-117.6727364,
,07/02/2018,Leased,1.0,CV18099347MR,487,LSE,LD,757  W 1st ST ,CLAREMONT,3,3.00 (2 0 1 0),1450,$2.14,"$3,100","$3,100",,"32,006",2004.0,3,34.0945822,-117.7189063,
,05/17/2018,Leased,6.0,CV18100459MR,1627,LSE,LD,8547   Sandstone PL ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1231,$1.58,"$1,950","$1,950",$0.00,"2,000",1986.0,10,34.0985517,-117.6179667,
,05/10/2018,Leased,31.0,CV18100463MR,1543,LSE,LD,1720  S Mountain AVE #A,ONTARIO,3,3.00 (2 0 1 0),1386,$1.44,"$2,000","$2,000",,"1,386",1985.0,7,34.0429657,-117.6700248,
,05/10/2018,Leased,34.0,CV18100841MR,1627,LSE,LD,7395   Stonebrook PL ,RANCHO CUCAMONGA,3,3.00 (2 0 1 0),1248,$1.64,"$2,050","$2,050",$220.00,"1,640",1994.0,2,34.119945,-117.5514433,
,06/02/2018,Leased,12.0,CV18101115MR,1795,LSE,LD,888  N Palm AVE #6,UPLAND,3,2.00 (1 0 1 0),1100,$1.36,"$1,500","$1,500",$0.00,"22,446",1962.0,15,34.1048808,-117.6537115,
,05/30/2018,Leased,13.0,CV18104742MR,1795,LSE,LD,1500   Amsterdam CT #2,UPLAND,3,3.00 (2 0 1 0),1504,$1.52,"$2,280","$2,280",$0.00,"1,029",2009.0,25,34.1072681,-117.6779243,
,07/02/2018,Leased,21.0,CV18106729MR,1795,LSE,LD,1070   Pebble Beach DR ,UPLAND,3,2.00 (2 0 0 0),1776,$1.35,"$2,400","$2,400",$0.00,"2,305",1982.0,45,34.1235008,-117.6390783,
,05/17/2018,Leased,13.0,CV18107200MR,1627,LSE,LD,8380   Sunset Trail PL #D,RANCHO CUCAMONGA,2,3.00 (3 0 0 0),1110,$1.67,"$1,850","$1,850",,"1,110",1987.0,10,34.1015775,-117.5823849,
,06/29/2018,Leased,16.0,CV18107828MR,1795,LSE,LD,1486   Redhill North DR ,UPLAND,2,2.00 (2 0 0 0),1400,$1.57,"$2,200","$2,200",$400.00,,1977.0,50,,,
,07/26/2018,Leased,11.0,CV18113985MR,1455,LSE,LD,9362   Shadowood DR #A,MONTCLAIR,3,3.00 (2 0 1 0),1388,$1.44,"$2,000","$2,000",,"1,369",1980.0,69,34.083655,-117.700423,
,05/23/2018,Leased,22.0,CV18116252MR,487,LSE,LD,617   Mckenna ST ,CLAREMONT,3,4.00 (1 2 1 0),1430,$2.09,"$2,995","$3,000",,0,2007.0,5,34.099957700000004,-117.70617915411111,
,06/08/2018,Leased,10.0,CV18117945MR,1795,LSE,LD,120  N 13th AVE #H,UPLAND,2,2.00 (1 0 1 0),1200,$1.13,"$1,350","$1,350",$0.00,"16,335",1986.0,5,34.0950532,-117.6334902,
,07/05/2018,Leased,7.0,CV18119664MR,469,LSE,LD,572   San Francisco AVE #A,POMONA,2,1.00 (1 0 0 0),850,$1.35,"$1,150","$1,150",$0.00,"13,386",1971.0,32,34.0650339,-117.7423005,
,08/08/2018,Leased,18.0,CV18120408MR,1627,LSE,LD,8301   Vineyard AVE #7,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),882,$1.81,"$1,600","$1,600",,900,1988.0,24,34.103415,-117.61096,
,05/31/2018,Leased,20.0,CV18121411MR,1627,LSE,LD,7353   Ellena  #87,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1304,$1.50,"$1,950","$1,950",,"1,304",2003.0,7,34.1194217,-117.5561813,
,06/08/2018,Leased,14.0,CV18122099MR,1795,LSE,LD,381   Corte Rojo  ,UPLAND,2,3.00 (2 0 1 0),1522,$1.25,"$1,900","$1,900",,"1,522",1982.0,13,34.0982341,-117.6805402,
,05/29/2018,Leased,15.0,CV18122600MR,1627,LSE,LD,8990   19th ST #353,RANCHO CUCAMONGA,2,1.00 (1 0 0 0),823,$2.06,"$1,695","$1,695",,975,1981.0,5,34.1327389,-117.6088091,
,06/09/2018,Leased,19.0,CV18125413MR,487,LSE,LD,706  W 1st ST ,CLAREMONT,3,3.00 (3 0 0 0),1658,$1.75,"$2,895","$2,895",,"27,054",2004.0,10,33.93110475,-117.95399371293774,
,07/18/2018,Leased,8.0,CV18132753MR,1543,LSE,LD,1200  S San Antonio AVE #9,ONTARIO,2,2.00 (2 0 0 0),872,$1.63,"$1,425","$1,425",$0.00,"51,401",1986.0,37,34.05131,-117.660648,
,07/17/2018,Leased,43.0,CV18134186MR,1627,LSE,LD,8463   Sunset Trail PL #C,RANCHO CUCAMONGA,2,3.00 (2 0 1 0),1110,$1.58,"$1,750","$1,750",,"1,110",1987.0,19,34.100636,-117.582529,
,07/11/2018,Leased,4.0,CV18135360MR,487,LSE,LD,109   Cornell AVE ,CLAREMONT,3,3.00 (1 2 0 0),1580,$1.87,"$2,950","$2,950",,435,2006.0,26,34.0950174,-117.7221224,
,07/07/2018,Leased,16.0,CV18140509MR,1627,LSE,LD,8248   Inglenook PL ,RANCHO CUCAMONGA,2,3.00 (2 0 1 0),984,$1.83,"$1,800","$1,800",,984,1989.0,17,34.1042412,-117.6186046,
,06/28/2018,Leased,10.0,CV18144406MR,1122,LSE,LD,11879   Ottawa PL #162,CHINO,2,3.00 (2 0 1 0),1336,$1.38,"$1,850","$1,850",,"1,336",1986.0,13,34.0377572,-117.6859903,
,06/23/2018,Leased,12.0,CV18144732MR,1627,LSE,LD,10151   Arrow  #75,RANCHO CUCAMONGA,1,1.00 (1 0 0 0),708,$1.91,"$1,350","$1,350",,708,1986.0,6,34.0991961,-117.5831635,
,08/04/2018,Leased,20.0,CV18145941MR,487,LSE,LD,149   Oberlin AVE ,CLAREMONT,2,2.00 (1 0 1 0),8958,$0.25,"$2,250","$2,250",$0.00,"17,347",1992.0,21,34.0952065,-117.7207695,
,06/27/2018,Leased,16.0,CV18151960MR,487,LSE,LD,310  W 7th ST ,CLAREMONT,3,3.00 (3 0 0 0),1572,$2.23,"$3,500","$3,500",,"1,013",1977.0,2,34.1005544,-117.7187457,
,07/20/2018,Leased,20.0,CV18153538MR,1543,LSE,LD,968  N Turner AVE #87,ONTARIO,3,3.00 (2 0 1 0),1554,$1.29,"$2,000","$2,000",,"1,554",1994.0,14,,,
,08/21/2018,Leased,28.0,CV18155042MR,1627,LSE,LD,11257   Terra Vista PKWY #E,RANCHO CUCAMONGA,2,2.00 (2 0 0 0),1012,$1.93,"$1,950","$1,950",$260.00,,1994.0,54,34.11663825,-117.56856170339844,
,07/05/2018,Leased,15.0,CV18155749MR,1543,LSE,LD,304  N Placer Privado  ,ONTARIO,4,3.00 (3 0 0 0),2118,$1.06,"$2,250","$2,250",,"1,573",2005.0,2,,,
,07/27/2018,Leased,33.0,CV18156277MR,487,LSE,LD,651  S College AVE #47,CLAREMONT,4,3.00 (3 0 0 0),1343,$1.71,"$2,300","$2,300",,"206,455",1981.0,14,34.0843106,-117.7149874,
,08/16/2018,Leased,38.0,CV18158651MR,1627,LSE,LD,7274   Hermosa AVE ,RANCHO CUCAMONGA,2,3.00 (2 0 1 0),1218,$1.56,"$1,900","$1,900",,"1,500",1985.0,44,34.1218747,-117.584541,
,10/03/2018,Leased,22.0,CV18159496MR,487,LSE,LD,99   Cornell AVE ,CLAREMONT,3,3.00 (3 0 0 0),1658,$1.81,"$3,000","$36,000",,"26,089",2004.0,49,34.094607,-117.72212,
,08/03/2018,Leased,10.0,CV18159769MR,1455,LSE,LD,5154   Canoga ST ,MONTCLAIR,2,1.00 (1 0 0 0),780,$1.67,"$1,300","$1,300",$0.00,"7,590",1958.0,20,34.0660079,-117.6926673,
,08/01/2018,Leased,1.0,CV18161344MR,469,LSE,LD,960  E Bonita AVE #56,POMONA,1,1.00 (1 0 0 0),680,$2.06,"$1,400","$1,400",,"354,884",1979.0,18,34.0960889,-117.7338404,
,08/01/2018,Leased,16.0,CV18161777MR,487,LSE,LD,860  E Baseline RD ,CLAREMONT,3,3.00 (3 0 0 0),1510,$1.64,"$2,475","$2,475",$234.00,"6,166",2014.0,16,34.1215114,-117.7002284,
,08/03/2018,Leased,15.0,CV18162105MR,1543,LSE,LD,1309  W Mission BLVD #U-65,ONTARIO,3,2.00 (2 0 0 0),949,$1.71,"$1,625","$1,625",,949,1988.0,12,34.0558994,-117.6744105,
,08/07/2018,Leased,7.0,CV18164027MR,1543,LSE,LD,301  W C ST #3,ONTARIO,1,1.00 (1 0 0 0),625,$1.52,$950,$950,$0.00,"8,554",1916.0,9,34.065719,-117.65373,
,07/31/2018,Leased,18.0,CV18164875MR,469,LSE,LD,960  E Bonita AVE #90,POMONA,1,1.00 (1 0 0 0),680,$2.13,"$1,450","$1,450",$285.00,"354,884",1979.0,13,34.0960889,-117.7338404,
,08/23/2018,Leased,13.0,CV18167943MR,469,LSE,LD,960  E Bonita AVE #27,POMONA,2,2.00 (2 0 0 0),955,$1.83,"$1,750","$1,750",,"354,884",1979.0,22,34.0960889,-117.7338404,
,08/17/2018,Leased,20.0,CV18169437MR,487,LSE,LD,610   Asbury ST ,CLAREMONT,4,3.00 (2 0 1 0),1527,$2.03,"$3,100","$3,100",,"36,472",2006.0,34,34.0957386,-117.7227145,
,08/08/2018,Leased,13.0,CV18173316MR,1795,LSE,LD,1394   Upland Hills DR ,UPLAND,3,3.00 (2 0 1 0),1997,$1.25,"$2,500","$2,500",,"2,018",1992.0,21,34.1230362,-117.6315758,
,09/04/2018,Leased,24.0,CV18174617MR,1627,LSE,LD,8853   Applewood DR ,RANCHO CUCAMONGA,2,2.00 (1 0 1 0),1167,$1.54,"$1,795","$1,795",,"1,450",1984.0,30,34.1014419,-117.61205,
